Order ID,Customer ID,Order Date,Product ID,Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost
ID-2013-25868,DA-3450,2013-05-22,OFF-AP-10001190,Office Supplies,"Hoover Refrigerator, Silver",1581.03,3,0.00,790.47,206.05
ID-2011-59055,DB-12910,2011-12-08,TEC-CO-10000666,Technology,"Hewlett Copy Machine, Laser",1161.2,7,0.37,-147.52,205.96
TZ-2011-4790,EH-4005,2011-03-05,TEC-HEW-10001074,Technology,"Hewlett Fax Machine, Color",642.72,2,0.00,224.94,205.74
MX-2013-145716,DN-13690,2013-08-26,TEC-PH-10002867,Technology,"Cisco Smart Phone, with Caller ID",1308.48,3,0.00,13.08,205.72
IN-2012-28528,AS-10135,2012-01-10,FUR-TA-10001786,Furniture,"Chromcraft Computer Table, with Bottom Storage",3547.44,8,0.00,780.24,205.63
IN-2013-38671,MC-18130,2013-06-25,FUR-BO-10002990,Furniture,"Dania Library with Doors, Traditional",724.8,2,0.00,333.36,205.55
CA-2011-166954,MM-18280,2011-04-25,FUR-CH-10003973,Furniture,GuestStacker Chair with Chrome Finish Legs,1487.04,5,0.20,148.7,205.45
MX-2014-151470,RL-9615,2014-04-21,FUR-CH-10001634,Furniture,"Novimex Rocking Chair, Adjustable",803.52,9,0.00,80.28,205.34
CA-2013-153682,MA-7560,2013-05-31,TEC-CO-10001046,Technology,Canon Imageclass D680 Copier / Fax,839.99,2,0.40,70,205.23
MX-2014-112459,HG-4845,2014-03-28,FUR-TA-10001100,Furniture,"Lesro Training Table, Adjustable Height",1011.7,7,0.20,126.34,205.22
MX-2014-164889,PB-8805,2014-08-09,FUR-TA-10004820,Furniture,"Barricks Wood Table, Fully Assembled",2419.2,7,0.00,411.18,205.17
MX-2013-129469,RW-19630,2013-11-18,OFF-AP-10003561,Office Supplies,"Breville Microwave, Black",803.04,5,0.20,180.64,205.15
MX-2014-106901,BT-11440,2014-10-17,FUR-TA-10002433,Furniture,"Chromcraft Computer Table, with Bottom Storage",1773.72,6,0.00,212.76,205.11
ES-2014-1015287,JC-5385,2014-04-16,TEC-CO-10003471,Technology,"Hewlett Fax and Copier, Color",777.24,4,0.00,170.88,205.01
ES-2012-2563560,HR-4770,2012-07-03,TEC-CO-10001162,Technology,"Canon Wireless Fax, Laser",1893.3,5,0.00,927.6,205.01
IN-2012-63290,DB-3615,2012-06-18,OFF-ST-10001719,Office Supplies,"Tenex Trays, Industrial",689.09,14,0.10,-53.89,204.72
IT-2011-1646767,JK-6120,2011-07-14,TEC-PH-10002597,Technology,"Apple Signal Booster, with Caller ID",737.91,6,0.10,-8.37,204.65
IT-2013-5115273,SW-20455,2013-05-30,TEC-PH-10003762,Technology,"Motorola Smart Phone, Full Size",2570.76,4,0.00,976.8,204.64
ES-2013-1603822,GH-4425,2013-06-17,TEC-CO-10000967,Technology,"HP Fax Machine, Laser",1199.76,4,0.00,479.88,204.43
IN-2014-20499,GB-4575,2014-03-26,TEC-CO-10001895,Technology,"Sharp Wireless Fax, Color",3216.24,9,0.00,96.39,204.36
US-2011-121664,PA-19060,2011-09-15,FUR-TA-10001496,Furniture,"Barricks Computer Table, Fully Assembled",1274.24,5,0.20,-127.46,204.31
ES-2012-1085063,CA-2775,2012-09-20,OFF-AP-10004464,Office Supplies,"Cuisinart Stove, White",2145.72,4,0.00,364.68,204.29
US-2014-111423,CV-12295,2014-08-18,OFF-BI-10003091,Office Supplies,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.20,302.37,203.94
IN-2011-10286,PO-9180,2011-12-17,FUR-CH-10001913,Furniture,"Office Star Swivel Stool, Adjustable",882.15,5,0.00,114.6,203.92
CA-2014-119809,NC-18535,2014-08-19,OFF-BI-10003925,Office Supplies,Fellowes PB300 Plastic Comb Binding Machine,2793.53,9,0.20,942.82,203.72
ES-2011-2566881,GZ-4470,2011-08-21,OFF-ST-10004855,Office Supplies,"Smead Lockers, Industrial",895.05,5,0.10,178.95,203.67
SY-2012-8920,AM-360,2012-09-24,TEC-CIS-10001717,Technology,"Cisco Smart Phone, with Caller ID",1570.18,4,0.40,104.62,203.61
IN-2014-48625,AA-480,2014-01-04,FUR-TA-10001633,Furniture,"Bevis Wood Table, with Bottom Storage",2614.69,7,0.30,-821.96,203.26
US-2013-113649,TB-21595,2013-10-08,OFF-AP-10002518,Office Supplies,Kensington 7 Outlet MasterPiece Power Center,569.54,4,0.20,64.07,203.22
IN-2013-85662,KH-16630,2013-10-17,TEC-CO-10003226,Technology,"Canon Fax Machine, Laser",636.78,2,0.00,286.5,203.2
MX-2013-152996,TS-21655,2013-01-19,FUR-BO-10002766,Furniture,"Bush Classic Bookcase, Traditional",2751.2,10,0.00,110,203.13
ID-2014-41303,CD-11980,2014-10-12,TEC-PH-10003794,Technology,"Nokia Smart Phone, Full Size",1587,3,0.17,-76.56,203.08
IN-2011-30824,DB-13360,2011-01-06,FUR-CH-10003841,Furniture,"Harbour Creations Swivel Stool, Black",1037.71,8,0.27,298.51,202.94
US-2013-113677,SK-9990,2013-11-14,TEC-PH-10002114,Technology,Xiaomi Mi3,2279.96,4,0.00,592.79,202.77
SF-2014-3260,PT-19090,2014-03-10,TEC-BRO-10002103,Technology,"Brother Ink, Color",1487.4,10,0.00,728.7,202.49
US-2014-154781,EH-13990,2014-09-10,FUR-TA-10000991,Furniture,"Lesro Computer Table, Adjustable Height",908.61,4,0.20,-193.15,202.39
ID-2014-10783,ME-17725,2014-10-16,FUR-CH-10002247,Furniture,"Hon Executive Leather Armchair, Adjustable",1241,3,0.10,124.01,202.36
ES-2011-3524149,ZD-21925,2011-08-09,FUR-CH-10004676,Furniture,"Office Star Rocking Chair, Black",1121.69,9,0.10,124.58,202.32
IN-2013-78809,MW-8235,2013-01-22,FUR-CH-10002247,Furniture,"Hon Executive Leather Armchair, Adjustable",1838.52,4,0.00,349.2,202.32
US-2014-155425,BP-11050,2014-11-11,FUR-CH-10003312,Furniture,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,899.14,4,0.20,-146.11,202.24
CA-2013-153318,RC-19960,2013-10-26,TEC-PH-10000984,Technology,Panasonic KX-TG9471B,783.96,5,0.20,78.4,202.09
ID-2011-78592,PN-8775,2011-03-08,FUR-BO-10001822,Furniture,"Dania Library with Doors, Metal",2605.39,9,0.20,-553.88,202.08
IN-2013-37761,CB-12535,2013-01-05,FUR-CH-10002944,Furniture,"Office Star Steel Folding Chair, Black",803.52,9,0.00,48.06,202.06
MX-2013-109218,LR-7035,2013-10-10,FUR-BO-10004142,Furniture,"Safco Classic Bookcase, Traditional",584.2,2,0.00,239.52,201.97
IN-2013-44936,JG-5160,2013-10-25,OFF-ST-10002292,Office Supplies,"Fellowes Lockers, Single Width",1679.62,9,0.10,-149.36,201.82
IN-2013-16712,SC-10845,2013-10-22,FUR-BO-10004771,Furniture,"Ikea Classic Bookcase, Traditional",1148.78,3,0.07,172.91,201.68
MO-2011-7930,DK-13225,2011-12-02,FUR-SAF-10001136,Furniture,"SAFCO Swivel Stool, Adjustable",681.72,4,0.00,327.12,201.54
IN-2013-49199,CG-2520,2013-08-21,FUR-BO-10004707,Furniture,"Ikea Library with Doors, Traditional",3633.9,10,0.00,108.9,201.18
ID-2012-39903,RS-19870,2012-02-01,OFF-ST-10002395,Office Supplies,"Rogers Lockers, Single Width",1229.69,7,0.17,399.98,200.9
IN-2011-41254,DK-2835,2011-06-22,FUR-BO-10001372,Furniture,"Safco Classic Bookcase, Pine",2637,6,0.00,184.5,200.83
IN-2013-75701,CM-2385,2013-05-28,TEC-MA-10000697,Technology,"StarTech Card Printer, Wireless",1764.17,13,0.17,127.34,200.7
IT-2014-4707944,JE-5745,2014-08-14,TEC-CO-10001162,Technology,"Canon Wireless Fax, Laser",757.32,2,0.00,371.04,200.65
IN-2014-85242,CA-1965,2014-10-24,FUR-CH-10000527,Furniture,"Office Star Executive Leather Armchair, Adjustable",3720,8,0.00,632.4,200.47
CG-2014-5280,Dl-3600,2014-11-26,TEC-NOK-10001070,Technology,"Nokia Speaker Phone, with Caller ID",985.2,8,0.00,78.72,200.45
ES-2012-2376528,DL-2865,2012-07-09,FUR-BO-10000596,Furniture,"Sauder Classic Bookcase, Mobile",2367.95,6,0.10,920.75,200.41
IT-2011-2975588,CM-2445,2011-10-06,OFF-AP-10000005,Office Supplies,"KitchenAid Microwave, Red",837.86,3,0.10,-27.94,200.35
RS-2011-2260,DB-13270,2011-03-31,FUR-DAN-10002348,Furniture,"Dania Classic Bookcase, Pine",824.22,2,0.00,255.48,200.09
IN-2014-46595,EB-4110,2014-05-11,TEC-AC-10004591,Technology,"Logitech Memory Card, Bluetooth",723.66,7,0.00,101.22,200.07
ES-2013-5988314,BD-11620,2013-11-22,OFF-AP-10001178,Office Supplies,"KitchenAid Stove, Red",4618.22,9,0.10,923.54,200.06
US-2014-160192,MN-7935,2014-03-18,FUR-CH-10001897,Furniture,"Hon Executive Leather Armchair, Adjustable",1212.56,5,0.20,-45.54,199.99
US-2011-115196,DB-2910,2011-09-09,TEC-MA-10002073,Technology,"3D Systems Cube Printer, 2nd Generation, White",1299.99,2,0.50,-572,199.8
MX-2014-104122,LH-7155,2014-08-29,OFF-AP-10002252,Office Supplies,"Cuisinart Stove, Black",1075.44,3,0.00,182.82,199.79
IN-2012-70437,JS-5940,2012-05-10,TEC-MA-10001627,Technology,"Konica Printer, White",883.95,4,0.17,234.27,199.66
IT-2011-3183678,GH-4410,2011-09-23,OFF-AP-10001103,Office Supplies,"Breville Microwave, Silver",1209.84,5,0.20,241.89,199.64
IN-2013-61519,SC-10380,2013-04-01,TEC-CO-10001204,Technology,"Sharp Copy Machine, Color",1926.72,8,0.00,308.16,199.53
US-2013-157490,SL-10155,2013-07-10,TEC-MA-10001695,Technology,Zebra GK420t Direct Thermal/Thermal Transfer Printer,703.71,6,0.70,-938.28,199.5
MX-2013-132206,EK-3795,2013-10-12,FUR-TA-10004306,Furniture,"Barricks Round Table, Fully Assembled",804.77,3,0.20,150.89,199.43
IN-2011-22396,PH-8790,2011-11-18,OFF-ST-10004802,Office Supplies,"Rogers File Cart, Industrial",470.11,4,0.17,39.55,199.05
AG-2012-2200,HD-4785,2012-11-29,FUR-DAN-10004510,Furniture,"Dania Library with Doors, Metal",1447.44,4,0.00,506.52,199.04
IN-2014-25014,CM-2190,2014-01-29,FUR-BO-10004842,Furniture,"Dania 3-Shelf Cabinet, Pine",1028.16,8,0.10,274.08,198.47
SF-2013-2200,AR-570,2013-03-20,TEC-HEW-10003695,Technology,"Hewlett Wireless Fax, Digital",1519.32,4,0.00,182.28,198.39
IN-2011-64340,BT-1305,2011-05-19,FUR-BO-10004633,Furniture,"Safco Stackable Bookrack, Traditional",935.17,7,0.10,20.62,198.28
ES-2014-2128184,MH-7785,2014-08-15,TEC-PH-10000879,Technology,"Cisco Smart Phone, Full Size",3256.95,5,0.00,716.4,198.27
IN-2013-59888,SC-10260,2013-10-16,FUR-CH-10001913,Furniture,"Office Star Swivel Stool, Adjustable",952.72,9,0.40,-428.87,198.02
MX-2012-106908,LW-7125,2012-09-29,TEC-PH-10004074,Technology,"Samsung Smart Phone, with Caller ID",2968.7,7,0.00,118.72,197.94
ES-2012-3077199,SM-10905,2012-06-20,FUR-BO-10003734,Furniture,"Dania Classic Bookcase, Metal",2584.39,7,0.10,660.37,197.93
IN-2014-64634,TT-21265,2014-11-18,TEC-AC-10002914,Technology,"Memorex Router, Programmable",891.76,4,0.10,208,197.79
IN-2012-44915,EJ-3720,2012-04-18,TEC-PH-10004221,Technology,"Samsung Speaker Phone, Cordless",1134.81,9,0.00,453.87,197.68
ID-2011-21101,RS-9765,2011-11-30,OFF-ST-10000362,Office Supplies,"Eldon File Cart, Blue",634.8,5,0.00,171.3,197.68
MX-2014-104472,EM-4095,2014-09-17,OFF-AP-10002681,Office Supplies,"Hamilton Beach Stove, Black",722.36,2,0.00,50.56,197.66
MX-2013-121748,AJ-10960,2013-09-20,FUR-CH-10001492,Furniture,"Novimex Executive Leather Armchair, Adjustable",491.14,2,0.20,141.18,197.26
ES-2013-5482499,BD-1770,2013-05-02,FUR-TA-10002523,Furniture,"Barricks Training Table, Rectangular",2842.83,9,0.00,255.69,197.22
ES-2014-5077395,BE-1410,2014-01-23,TEC-CO-10004662,Technology,"Hewlett Fax Machine, Color",642.72,2,0.00,224.94,197.18
US-2014-143014,KC-6255,2014-01-12,FUR-CH-10000891,Furniture,"Harbour Creations Executive Leather Armchair, Black",947.22,5,0.40,-236.88,197.18
ES-2011-2377967,DV-3045,2011-02-24,FUR-BO-10000002,Furniture,"Bush Classic Bookcase, Mobile",2076,5,0.00,103.8,197.11
ES-2012-1706068,JD-5895,2012-10-11,OFF-ST-10000288,Office Supplies,"Fellowes Lockers, Industrial",1309.2,7,0.10,494.4,197.03
IN-2011-73531,JM-5865,2011-06-25,FUR-TA-10000989,Furniture,"Lesro Conference Table, Rectangular",2266.15,5,0.47,-0.05,196.97
IT-2012-1779015,JK-5205,2012-09-29,TEC-PH-10001066,Technology,"Apple Smart Phone, Cordless",1081.71,2,0.15,89.07,196.9
IN-2012-55527,CL-2700,2012-01-11,OFF-AP-10002351,Office Supplies,"Hamilton Beach Refrigerator, Silver",3606.34,8,0.10,1202.02,196.84
IN-2013-52804,GG-4650,2013-10-07,OFF-AP-10000729,Office Supplies,"KitchenAid Refrigerator, White",2367.36,5,0.10,604.86,196.63
ID-2014-86873,LS-6945,2014-11-20,TEC-MA-10002910,Technology,"Panasonic Inkjet, Red",1113.26,6,0.40,-705.1,196.55
ES-2012-2195955,JL-5850,2012-07-03,TEC-CO-10004662,Technology,"Hewlett Fax Machine, Color",1285.44,4,0.00,449.88,196.32
IR-2012-1390,VP-11760,2012-04-09,FUR-LES-10004886,Furniture,"Lesro Conference Table, Fully Assembled",1718.1,2,0.00,68.7,196.23
CA-2014-152912,NF-8595,2014-10-11,OFF-ST-10003208,Office Supplies,Adjustable Depth Letter/Legal Cart,544.38,3,0.00,157.87,196.07
ES-2012-5691758,LE-16810,2012-09-28,FUR-BO-10000259,Furniture,"Safco Classic Bookcase, Traditional",1971.68,5,0.10,350.48,195.87
ES-2011-2464932,JJ-5445,2011-06-06,TEC-MA-10000002,Technology,"Epson Card Printer, Durable",578.24,4,0.15,129.2,195.59
CA-2013-150945,CS-2130,2013-12-19,OFF-ST-10003716,Office Supplies,Tennsco Double-Tier Lockers,900.08,4,0.00,117.01,195.54
MX-2011-168319,BM-1575,2011-03-12,TEC-CO-10004367,Technology,"Canon Wireless Fax, Digital",755.09,3,0.00,225.47,195.53
CA-2013-127369,AC-615,2013-07-06,OFF-ST-10003306,Office Supplies,Letter Size Cart,714.3,5,0.00,207.15,195.49
CA-2014-113670,HG-5025,2014-10-16,FUR-TA-10001705,Furniture,Bush Advantage Collection Round Conference Table,510.24,3,0.20,6.38,195.43
MX-2014-127061,TB-11400,2014-12-15,TEC-PH-10003580,Technology,"Apple Speaker Phone, Full Size",498.36,6,0.00,9.96,195.37
ES-2013-5600967,RB-9330,2013-04-07,TEC-CO-10004078,Technology,"Sharp Fax Machine, Laser",2069.55,7,0.00,186.06,195.34
IN-2011-12043,JP-5460,2011-08-19,FUR-CH-10000027,Furniture,"SAFCO Executive Leather Armchair, Black",1836,4,0.00,238.68,195.25
IN-2014-41422,JL-5175,2014-05-31,FUR-CH-10003009,Furniture,"Novimex Swivel Stool, Adjustable",1001.7,6,0.00,250.38,195.24
LE-2013-5910,AA-315,2013-09-01,TEC-PAN-10000377,Technology,"Panasonic Inkjet, Durable",624.42,2,0.00,124.86,195.23
IN-2014-12225,TS-11370,2014-04-12,TEC-MA-10004997,Technology,"Konica Receipt Printer, Red",859.68,8,0.10,28.56,194.97
ID-2013-33778,SS-10140,2013-05-08,FUR-CH-10000981,Furniture,"Novimex Swivel Stool, Set of Two",750.2,5,0.10,-41.81,194.67
IN-2014-19911,DP-3000,2014-07-22,OFF-ST-10002395,Office Supplies,"Rogers Lockers, Single Width",1269.9,6,0.00,558.72,194.61
ES-2013-3827195,JS-5685,2013-06-05,OFF-ST-10002555,Office Supplies,"Eldon Lockers, Industrial",535.65,3,0.10,232.08,194.6
IN-2012-16873,PW-19240,2012-12-25,FUR-BO-10001934,Furniture,"Bush Library with Doors, Metal",2182.68,6,0.00,174.6,194.55
EG-2012-9990,NW-8400,2012-07-12,OFF-ELD-10000845,Office Supplies,"Eldon Lockers, Wire Frame",1181.88,6,0.00,236.34,194.42
ID-2014-33358,TS-11340,2014-06-23,FUR-TA-10001633,Furniture,"Bevis Wood Table, with Bottom Storage",2614.69,7,0.30,-821.96,194.41
IN-2011-25070,JH-5985,2011-01-09,OFF-ST-10003295,Office Supplies,"Tenex Lockers, Blue",1429.05,7,0.00,371.49,194.36
CA-2011-160094,NG-8355,2011-04-30,OFF-ST-10000585,Office Supplies,Economy Rollaway Files,826,5,0.00,214.76,194.34
IN-2012-40274,FP-14320,2012-12-27,TEC-PH-10000030,Technology,"Samsung Smart Phone, with Caller ID",1431.34,3,0.25,171.7,194.21
CA-2012-137946,SH-20395,2012-01-09,TEC-CO-10001449,Technology,Hewlett Packard LaserJet 3310 Copier,959.98,2,0.20,335.99,193.89
IN-2013-27247,JP-16135,2013-11-09,TEC-CO-10003087,Technology,"Canon Wireless Fax, Laser",3407.94,9,0.00,613.17,193.81
MX-2012-149454,JM-5250,2012-09-15,TEC-CO-10004589,Technology,"Canon Wireless Fax, High-Speed",752.21,3,0.00,126.59,193.76
IN-2014-79005,MA-7995,2014-10-02,TEC-PH-10002683,Technology,"Apple Smart Phone, Cordless",1584.39,3,0.17,381.72,193.62
CA-2012-135580,DR-2940,2012-12-30,TEC-MA-10004002,Technology,Zebra GX420t Direct Thermal/Thermal Transfer Printer,2548.56,6,0.20,286.71,193.59
ES-2013-4468149,BF-1020,2013-12-31,TEC-CO-10002240,Technology,"Canon Copy Machine, High-Speed",781.02,3,0.00,140.58,193.57
IN-2014-78900,CS-2400,2014-03-12,FUR-BO-10003086,Furniture,"Safco Library with Doors, Traditional",1559.16,4,0.00,405.36,193.56
ID-2014-86873,JM-15535,2014-11-20,TEC-PH-10001289,Technology,"Motorola Smart Phone, Full Size",771.23,2,0.40,-321.37,193.37
CA-2014-560,JS-15940,2014-08-10,FUR-HON-10001558,Furniture,"Hon Swivel Stool, Black",967.32,6,0.00,270.72,193.25
IN-2014-61344,AF-870,2014-07-10,FUR-CH-10002247,Furniture,"Hon Executive Leather Armchair, Adjustable",1241,3,0.10,124.01,193.21
CA-2011-144414,NP-8670,2011-06-17,OFF-BI-10004995,Office Supplies,GBC DocuBind P400 Electric Binding System,3266.38,3,0.20,1061.57,193.2
ES-2013-4732219,SU-10665,2013-06-08,OFF-AP-10002904,Office Supplies,"Hamilton Beach Refrigerator, Silver",1352.38,3,0.10,14.98,193.09
ES-2011-1656997,RD-9585,2011-07-22,TEC-CO-10003523,Technology,"Brother Wireless Fax, High-Speed",1508.04,4,0.00,331.68,192.96
ES-2011-3286627,TP-21565,2011-06-15,TEC-AC-10003666,Technology,"Memorex Router, Bluetooth",738.63,6,0.50,-177.39,192.81
IT-2013-4191599,LA-6780,2013-01-02,OFF-ST-10002506,Office Supplies,"Smead Lockers, Blue",694.47,7,0.50,-458.43,192.64
IT-2012-5228062,LH-7020,2012-12-20,FUR-BO-10001405,Furniture,"Bush Stackable Bookrack, Pine",874.02,7,0.00,340.83,192.52
CA-2014-119193,JE-5475,2014-12-23,TEC-PH-10003072,Technology,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,629.96,7,0.40,94.49,192.33
CA-2013-107202,ES-4080,2013-05-22,TEC-MA-10000112,Technology,Panasonic KX MB2061 Multifunction Printer,2396.4,10,0.20,179.73,192.24
IN-2013-65145,EM-4140,2013-01-25,FUR-BO-10001501,Furniture,"Bush Classic Bookcase, Metal",3709.26,9,0.00,1594.89,192.23
CA-2014-122693,DS-13030,2014-02-20,OFF-AP-10002518,Office Supplies,Kensington 7 Outlet MasterPiece Power Center,1245.86,7,0.00,361.3,192.04
IN-2012-58894,ZD-11925,2012-02-04,TEC-CO-10004897,Technology,"Sharp Fax Machine, High-Speed",528.93,2,0.10,188.01,191.99
IN-2014-55730,JO-5550,2014-02-10,FUR-BO-10001196,Furniture,"Bush Library with Doors, Pine",1828.35,5,0.00,438.75,191.76
ES-2013-5140487,TB-11595,2013-05-25,FUR-BO-10002318,Furniture,"Dania Classic Bookcase, Mobile",1487.81,4,0.10,132.17,191.65
IT-2014-4642454,GM-4500,2014-03-17,TEC-CO-10002232,Technology,"HP Ink, Laser",1029.6,8,0.00,205.92,191.64
IN-2014-41352,DD-3570,2014-10-13,OFF-ST-10004768,Office Supplies,"Eldon Lockers, Industrial",1317.31,8,0.17,396.67,191.58
IN-2012-57424,FH-4365,2012-12-15,OFF-AP-10004295,Office Supplies,"Cuisinart Refrigerator, Silver",1987.32,4,0.00,298.08,191.29
ID-2012-27450,MK-18160,2012-11-16,FUR-TA-10001889,Furniture,"Bevis Conference Table, Fully Assembled",1471.12,3,0.47,-916.04,191.26
MX-2011-109267,NM-8445,2011-05-01,OFF-AP-10004245,Office Supplies,"Hoover Stove, Black",3028.8,8,0.00,999.36,191.2
ES-2011-4852530,JF-5355,2011-04-27,FUR-CH-10002477,Furniture,"Harbour Creations Executive Leather Armchair, Red",1713.1,4,0.10,551.98,191.2
IT-2012-4367428,BF-975,2012-04-13,FUR-CH-10004255,Furniture,"SAFCO Executive Leather Armchair, Red",1245.86,3,0.10,-124.66,190.96
ID-2012-56402,SS-20875,2012-10-06,FUR-TA-10000989,Furniture,"Lesro Conference Table, Rectangular",2266.15,5,0.47,-0.05,190.79
IT-2013-2494403,PF-9165,2013-01-29,OFF-ST-10004597,Office Supplies,"Rogers File Cart, Blue",886.22,7,0.10,-88.81,190.71
ES-2013-1218192,SV-10365,2013-08-07,TEC-PH-10002035,Technology,"Samsung Smart Phone, Cordless",2683.8,7,0.40,-1476.09,190.6
ES-2013-1925248,BB-10990,2013-04-06,TEC-CO-10001342,Technology,"HP Wireless Fax, Digital",2752.85,9,0.15,841.79,190.51
ES-2011-5507767,PW-9240,2011-11-29,TEC-CO-10000263,Technology,"Hewlett Fax Machine, Digital",1629.76,6,0.15,594.22,190.42
ID-2014-24538,JF-15490,2014-10-10,FUR-CH-10002061,Furniture,"Harbour Creations Executive Leather Armchair, Red",1070.69,3,0.25,-14.36,190.41
IN-2014-20499,CW-1905,2014-03-26,FUR-TA-10002931,Furniture,"Hon Round Table, with Bottom Storage",1444.55,4,0.30,103.07,190.28
IT-2012-3490826,LC-7140,2012-03-07,FUR-BO-10003554,Furniture,"Dania 3-Shelf Cabinet, Mobile",907.01,7,0.10,-30.43,190.15
MX-2011-123911,HK-4890,2011-06-10,FUR-CH-10001490,Furniture,"Novimex Executive Leather Armchair, Red",2147.6,7,0.00,923.44,190.08
MO-2014-6730,BT-1440,2014-02-08,FUR-IKE-10002147,Furniture,"Ikea Classic Bookcase, Metal",822.42,2,0.00,156.24,190.03
IN-2012-76401,RD-19810,2012-10-05,TEC-CO-10001775,Technology,"Sharp Wireless Fax, Laser",1921.97,6,0.10,704.63,190
TU-2014-6290,KL-6645,2014-06-25,TEC-CIS-10002259,Technology,"Cisco Smart Phone, Cordless",1563.55,6,0.60,-781.85,189.89
CA-2012-148635,VG-11805,2012-07-25,FUR-BO-10002213,Furniture,"Sauder Forest Hills Library, Woodland Oak Finish",704.9,5,0.00,56.39,189.88
IN-2013-35087,PF-9225,2013-08-16,FUR-CH-10001207,Furniture,"Hon Executive Leather Armchair, Red",1378.17,3,0.00,206.64,189.75
CA-2012-137974,AB-15,2012-04-16,FUR-FU-10001468,Furniture,Tenex Antistatic Computer Chair Mats,1196.86,7,0.00,119.69,189.58
CM-2011-4220,LW-6990,2011-08-29,TEC-EPS-10004558,Technology,"Epson Inkjet, Durable",2453.04,8,0.00,809.28,189.54
CA-2013-147375,PS-8970,2013-06-13,TEC-MA-10002937,Technology,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007.98,3,0.30,43.2,189.34
IT-2013-1659438,LW-17125,2013-07-15,OFF-ST-10003153,Office Supplies,"Tenex File Cart, Single Width",1332.64,11,0.10,547.57,189.33
ES-2013-4184078,MC-7590,2013-03-07,OFF-AP-10000802,Office Supplies,"Hoover Microwave, White",2147.46,7,0.00,579.81,189.33
IN-2013-18497,JO-15550,2013-05-17,FUR-BO-10002510,Furniture,"Safco 3-Shelf Cabinet, Traditional",759.78,5,0.10,75.93,189.08
CA-2014-125451,SJ-10125,2014-10-24,FUR-TA-10004915,Furniture,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.9,3,0.30,-127.58,188.95
IN-2014-40421,SS-20515,2014-01-05,TEC-CO-10001630,Technology,"Canon Personal Copier, Digital",512.57,4,0.10,193.61,188.92
GH-2014-8350,RB-19645,2014-03-21,TEC-CIS-10002344,Technology,"Cisco Smart Phone, Full Size",2605.56,4,0.00,573.12,188.65
MX-2014-156006,BP-1050,2014-01-08,TEC-MA-10003326,Technology,"Epson Printer, Red",865.9,5,0.00,129.8,188.4
IN-2012-37411,PG-8895,2012-01-17,TEC-PH-10002652,Technology,"Cisco Smart Phone, Cordless",2605.92,4,0.00,364.8,188.37
IN-2012-75169,RM-19750,2012-06-09,FUR-BO-10004771,Furniture,"Ikea Classic Bookcase, Traditional",1111.73,3,0.10,135.86,188.21
